Protein IDs	Only identified by site
Q15109-3;Q15109;Q15109-4;A0A0G2JJF5;Q15109-10;Q15109-9;A0A0G2JL37;Q15109-8;Q15109-7;Q15109-6;Q15109-2;A0A0G2JL65;Q5SSZ2;Q5SSZ3;A8MS87;A0A0G2JID9;A0A0G2JJW2;A0A0G2JKB6;B5A982;Q15109-5;A0A0G2JL23;Q3L1R2;A0A0G2JL21;C0IP14	
Q15111;H3BUD4;A0A0A0MT40;Q15111-2;F8WAR2	
Q15113	
Q15118;Q15118-2;C9IYB4;C9JKT3;F8WEJ6;F8WC75	
Q15119;Q15119-2;D6RDN9;D6RJH7;D6R983;D6RHG2;D6RGV8	
Q15120;Q15120-2	
Q15121;Q15121-2;B1AKZ5	
Q15124;Q15124-2;Q5JTY7	
Q15125;C9J719;C9JJ78	
Q15126	
Q15139;F8WBA3;H0YHL5;F8VZ98	
Q15147-4;Q15147;Q15147-5;Q15147-2;B1AJW3;B1AJW4;B1AJW1;B1AJW2	
Q15149;E9PIA2;E9PQ28	
Q15149-2;E9PMV1	
Q15149-3	
Q15149-4	
Q15149-5	+
Q15149-6	
Q15149-7	+
Q15149-8	
Q15149-9	
Q15154-2;A6NNN6	+
Q15165;Q15165-1;G3XAK4	
Q15166;F8WD41;C9JZ99	
Q15170-2;Q15170	
Q15172;Q15172-2	
Q15173;Q15173-2;E9PNY3;E9PQN5	
Q15181	
Q15198	
Q15208	
Q15223;Q15223-3;Q15223-2	
Q15233;Q15233-2;H7C367;C9JYS8;C9IZL7;C9J4X2	
Q15257;Q5T949;Q5T948;Q15257-3;Q15257-4;Q68CR8;C9IZ76;B7ZBP9;B7ZBP7;B4DDQ6;H0Y6E5	
Q15257-2;A6PVN5;F6WIT2;A6PVN9;A6PVN6;A6PVN8;A6PVN7;B7ZBQ0	+
Q15269;A0A0B4J2E5;C9J544	
Q15274;C9JCJ5;H3BP73	
Q15276;Q15276-2;K7ENJ9;A0A087WZZ3;I3L456;I3L2B8	
Q15286;F5H157;F5H7F8	
Q15291;Q15291-2	
Q15293;Q15293-2;E9PP27	
Q15311;E7ENF8;J3QLT3	
Q15326;Q15326-6;Q15326-3;B0QZE2;B7Z2J6;E7ENI9;J3QKD2;Q15326-4;Q15326-2;A0A0A0MRY2;Q15326-5;E7EV75;E9PE09	
Q15327	
Q15334;A0A087WW77	
Q15361;A0A087WY09	
Q15363;F5GX39	
Q15365;F8VTZ0;H3BSP4;C9K0A2;F8WC71	
Q15366;H3BSS4	
Q15366-2	
Q15366-3	
Q15366-5;Q15366-8	
Q15369;E5RHG8;Q15369-2;R4GMY8	
Q15382;C9J931;C9J469;F8WBL3	
Q15386;Q15386-2;Q15386-3	
Q15388	
Q15389;Q15389-2;E7ERK4;B4DTQ9	
Q15392;Q3LIE7;Q15392-2;H7C4B7	
Q15393;Q15393-3;Q15393-2;I3L4G7;J3QL37;H3BMB0;J3QRB2;J3QKV4	
Q15397;S4R3K8	
Q15398;Q15398-3;Q15398-1;G3V543;G3V4E5	
Q15404;Q15404-2	
Q15417;Q15417-3	
Q15417-2;E9PDU6	
Q15424;Q15424-3;Q15424-4;Q15424-2;K7EII0;K7ES42	
Q15427;Q5SZ64	
Q15428;K7EMT0	
Q15434;F8W1T6;F8VV01;F5H5C8;F8VQS9	
Q15435;H7C003;C9JD73;Q15435-3;Q15435-2;B5MBZ8;C9J177;C9JRC4;Q15435-5;Q15435-4;H7C118;H7C3Q5	
Q15436;F5H365;Q15436-2;G3V3G5;G3V2R6;G3V4V1;G3V1W4;G3V5X8;G3V4Q2;G3V5K1	
Q15437;Q5QPE2;Q5QPE1	
Q15438;Q15438-2;Q15438-3;K7ERV8;K7ENH6;K7EKA2	
Q15459;Q15459-2;F8WB66;H7C1L2;F8WC79	
Q15464;Q15464-2	
Q15477;H7C5N0;B4E0B4;H7C4L3;F8WDE8	
Q15485;Q15485-2	
Q15493;Q15493-2	
Q15526;Q15526-2;A0A087WYS9	
Q15527	
Q15542;Q15542-2	
Q15545;A0A096LPC3	
Q15554;Q15554-4;H3BR06;U3KQ35;J3KSZ6;H3BTA7;H3BR37;J3KSJ9;V9GYM1	
Q15555;Q15555-5;Q15555-3;Q15555-4;Q15555-2;K7ERD8;K7EL66;M0QX52;K7ENB3	
Q15572;Q15572-2;Q15572-6;H3BUZ7;H3BNH3;H3BR91	
Q15582;H0Y8L3;S4R3C6;H0YAH8;H0Y8M8;D6RBX4	
Q15596;H0YBB6	
Q15599;H3BQS0;H3BUQ9;H3BMF5	
Q15599-2	
Q15599-3	
Q155Q3;Q155Q3-2	
Q15628;Q15628-2	
Q15631;E9PGT1;H7C1D4;Q15631-2	
Q15633;Q15633-2;F8VSA1;F8VYK6;F8VZZ7;F8VP94;H3BV98;F8VYK3;F8VZ57;F8VTT7;F8VW32	
Q15637-5;Q15637-4;Q15637-7;C9J792;F8WEV5;H7BZT1	
Q15637-6;Q15637-2;Q15637;Q15637-3	
Q15642;M0R2H7;Q15642-5;M0R070	
Q15642-2;Q15642-3;W4VSQ9;Q15642-4;M0R0F9	
Q15643;H0YJ97;H0YJI2;G3V4R7	
Q15645;H0YAL2;Q15645-2	
Q15648;Q15648-3	
Q15650;H0YL91;H0YLN7;H0YKD9;H0YK63	
Q15652;Q15652-3;Q15652-2;H7BXU7	
Q15654;H7BZE2	
Q15661-2;Q15661;P20231;J3QTS8;A0A087WUI4;A0A087X1U0;A0A0C4DGM1;Q9BZJ3;A0A0C4DFZ7;Q9BZJ3-2;A6NIE9	
Q15678;E2J9M0	
Q15691	
Q15714;Q15714-4;Q15714-3;A0A087X0H8	
Q15714-2	
Q15717;Q15717-2;M0QZR9;M0R055	
Q15723;Q15723-1;Q15723-2;Q15723-3;Q15723-4;D6R9B1;D6RHI1	
Q15738;C9JDR0	
Q15742;Q15742-3;Q15742-2	
Q15746;Q15746-3;Q15746-5;Q15746-2;Q15746-4;Q15746-7;Q15746-9;D6R9C2;F8WBL7	
Q15746-6;Q15746-11	
Q15750;Q15750-2	
Q15751;H0YNB1;H0YK45;H0YMH0;H0YKW7;H0YLG2;H0YL74	
Q15758;M0QXM4;Q15758-3;Q15758-2;M0QX44;M0R144	
Q15771;H0YDK7;E9PMJ1;E9PS06;E9PRF7;E9PNB9;Q15771-2;E9PQ07;E9PI18;E9PLM3;E9PJQ5;E9PPW9;E9PRX0	
Q15772;Q15772-1;B9ZVR7;C9J8D8;H7BZM6;Q15772-4;Q15772-3;H7C3Y5	
Q15773;F5H0Y3;F5H7L5;F5H800	
Q15776;Q15776-2	
Q15777-2;Q15777;E9PQW8;F2Z346	
Q15785	
Q15796-2;Q15796;B7Z5N5;K7EJX0;K7ERC7;K7ESI8;K7EL92	
Q15797;D6RD62;D6REQ3;D6RDN7;D6RAY1;D6RBH9;Q15797-2	
Q15800;D6RDP9;D6R952;Q15800-2;D6REA2	
Q15811-8;Q15811;Q15811-9;Q15811-10;Q15811-7;Q15811-2;Q15811-4;Q15811-12;Q15811-3;F8W7U0;Q15811-11;Q15811-6;A8CTZ0;Q15811-13;Q15811-5;C9JQZ7;D6PAW0;C9J1A4;H0Y523;H7C429;C9JXS9;H7C3F1;H0Y7J7;H0Y6W3;Q6J334;H0Y3G5	
Q15813;Q15813-2	
Q15814	
Q15818	
Q15819;G3V113;H0YBP9;H0YBX6	
Q15828	
Q15833;Q15833-2;Q15833-3;A0A087WWS7;M0R0M7;M0R1A1;M0R118;M0QZ54;R4GMY7;M0R0D4	
Q15834	
Q15836	
Q15843	
Q15847;Q5TBU2	
Q15848	
Q15853;Q15853-2;Q15853-3;M0QXT0;B4DLJ1;Q15853-4;M0QYU7;M0QY46	
Q15858;Q15858-3;Q15858-2;A0A0C4DG82;H7C064	
Q15904;A0A0C4DGX8;A6QRJ1;A6NLC6;H7C2Y8;H7C0T7;F2Z3L8	
Q15906;Q15906-2	
Q15907	
Q15907-2;M0R2D0	+
Q15910;Q15910-2;Q15910-3;Q15910-4;Q15910-5;G3XAL2	
Q15911;Q15911-2	
Q15942;H0Y2Y8;Q15942-2;H7C3D3;C9JJK5;C9IZ41;H7C3R3	
Q16082;E9PN16	
Q16134;Q16134-3	
Q16143;G4Y816	
Q16181;E7ES33;E7EPK1;H0Y3Y4	
Q16181-2	
Q16186;A0A087WX59;A0A087WUX6	
Q16204	
Q16222;Q16222-3;Q16222-2	
Q16254;H3BTM3;H3BVE4;H3BMP3;Q15329;I3L1B6;Q15329-2	
Q16270;Q16270-2	
Q16288-2	
Q16352;A0A087WYG8	
Q16394;H7C1H6	
Q16401;Q16401-2;F2Z3J2;Q4VXH0	
Q16512;Q16512-2;Q16512-3;K7EL10;K7EKY9;K7EM57;K7EN76	
Q16513;Q16513-2;Q16513-3;Q16513-4;B1AL79;Q16513-5;A0A0A0MRN8;H0Y5V5;H0Y429	
Q16527;F8VQR7;F8VW96	
Q16531;F5GY55;Q16531-2;F5H2L3;F5GWI0;F5GZY8;F5GZ34;F8WF81;F5H4N9;F5H581;F5H6C5;F5H238;F5H775;F5GYG8;F5H198;F5H7A0	
Q16533	
Q16537;Q16537-2;Q16537-3	
Q16539;Q16539-2;B4E0K5;Q16539-3;Q16539-5;Q16539-4;B5TY33;E7EX54;H7C4E2	
Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7	
Q16543;K7EQA9;K7EL68;K7EIU0	
Q16555;E5RFU4	
Q16555-2	+
Q16558;Q16558-2	
Q16563-2;Q16563;C9JYN0;H7C4J8	
Q16568	
Q16570;Q16570-2	
Q16572	
Q16576;E9PC52;Q5JP01;Q5JP02;C9J7L0;Q5JNZ6	
Q16576-2	+
Q16581	
Q16584;Q16584-2	
Q16585;Q16585-2;H0YA15;H0Y8J3	
Q16586;Q16586-2;E9PCT8;H0Y8T1;H7C5V0	
Q16594;D6RIY1;D6RGK3;D6RIV9;D6RIE8;D6RHW1	
Q16602;E7EN01	
Q16610;Q16610-4;Q16610-2	
Q16611;A0A0A0MRG8;Q16611-2	
Q16619;Q16619-2	
Q16620;Q16620-6;Q16620-4;Q16620-7;Q16620-2;Q16620-3;Q16620-5	
Q16623;Q16623-2;A0A0C4DFZ1;A8MZ54;Q16623-3	
Q16626	
Q16630-2;Q16630;F8WJN3;Q16630-3;F8W084	
Q16635;Q16635-9;Q16635-8;Q16635-7;Q16635-6;Q16635-3;Q16635-4;Q16635-2;Q16635-5;Q96F92;A0A087WWD5;A0A087X0T0;C9J699;A0A087WYT1	
Q16643-3;Q16643;Q16643-2;D6RFI1;D6R9Q9	
Q16644;C9J8E1;C9JPW3	
Q16647	
Q16649	
Q16651;Q16651-2;H3BVC8;H3BUJ8	
Q16654	
Q16656;Q16656-4;Q16656-2;Q16656-3;C9JP85	
Q16658;C9JFC0;A0A0A0MSB2;C9JPH9	
Q16666;Q16666-2;Q16666-3;Q16666-6;A0A0A0MRB1;H3BR88;H3BM18;X6RHM1;H3BVE6;Q6K0P9;Q6K0P9-3;Q6K0P9-2;H3BR65;X6RHR0;Q6K0P9-4	
Q16678;A0A087WW26;A0A087WUQ7	
Q16698;Q16698-2;E5RFV2;E5RJG7;E5RJD2;E5RID6;H0YAW3	
Q16706	
Q16718;A0A087X1G1;H7BYD0;Q16718-2;A0A087WXR5;F8WAS3;C9IZN5	
Q16719;Q16719-2;A0A087X297;A0A087WYM2;B8ZZA3;A0A087WYQ7;F8WEP1	
Q16720;Q16720-4;Q16720-2;Q16720-8;Q16720-7;Q16720-6;Q16720-3;Q16720-5	+
Q16739	
Q16740;M0R208;M0QYV5	
Q16762;B1AH48	
Q16763;K7EPJ1	
Q16769;Q16769-2;B5MCZ9;C9JS14	
Q16775;H3BPK3;Q16775-3;H3BV79	
Q16775-2;H3BPQ4;H3BQW8	
Q16787;A0A0A0MSA0;Q16787-3;A0A0A6YYF2;Q16787-1;A0A0A0MTS5;Q16787-4;K7EIP4;A0A075B783;K7EPP3	
Q16790;A0A087WYS4	
Q16795;H3BRM9;F5GY40;F5H0J3	
Q16798;E9PMB9;Q16798-2;E9PNN2	
Q16799;Q2NKQ5;Q16799-2;A8MT72	
Q16799-3	
Q16821;C9JZB3;Q16821-2	
Q16822;B4DW73;H0YML5;Q16822-2;H0YNG4;H0YMU6;H0YMA5;H0YMY3	
Q16825;H0YJ59;G3V3S6	
Q16827;Q16827-2;Q16827-4;Q16827-3;Q16827-5	
Q16829;Q16829-2;H7C4Z0	
Q16831;C9J486;C9JIP2;B4DND0;F8WD51;C9K0J2	
Q16832;H0Y570;Q5T241;Q5T245;Q5T244	
Q16842	
Q16849;Q16849-3;Q16849-2	
Q16851;C9J6Q0	
Q16851-2;C9JNZ1;C9JVG3;C9JWG0;C9JUW1;C9JTZ5;F2Z3H1;C9J3M0;F2Z3P4;F8WC70	
Q16853;Q16853-2;O75106;O75106-2;K7EIK5	
Q16853-3;K7EQZ5;K7EL47	
Q16854;Q16854-2;Q16854-3;Q16854-5;Q16854-4	
Q16864;Q16864-2	
Q16873;B5MCC3	
Q16877;Q66S35;Q16877-2;Q16877-3;C9K0D8;C9JX77;C9JJ23	
Q16878	
Q16890;Q16890-5;E9PNK6;J3KNE7;E9PPQ1;Q16890-2;Q16890-4;Q16890-3;E9PNQ9	
Q16891;B9A067;D6RAW4	
Q16891-2	
Q16891-3	
Q16891-4	
Q17R31;Q17R31-2;Q17R31-3;Q17R31-5;Q17R31-4;E9PP81;H0YCC7;E9PRA1;E9PQP8;E9PPF0;H0YD82	
Q17R98;Q17R98-2;G5E9Z1;Q17R98-3	
Q17RN3;Q17RN3-2;K7EQT7;K7EQL1	
Q18PE1;Q18PE1-3;Q18PE1-2	
Q19T08	
Q1ED39;H3BPL4;H3BMC9;H3BNU8	
Q1KMD3;H3BQZ7	
Q1L5Z9	
Q1MSJ5;Q1MSJ5-1;Q1MSJ5-2;E5RGA5;E5RI67;F2Z2M5	
Q24JP5;Q24JP5-2;Q24JP5-3	
Q27J81;Q27J81-2;A0A0A0MQU1;Q27J81-3	
Q29718	+
Q29960-2;Q29960	
Q29963	
Q29983;Q29983-2	
Q29RF7;Q29RF7-3;H0Y9L9;H0Y9L6	
Q2KHR3;Q2KHR3-2;H0YCQ7	
Q2KHT3;H7BZI2;Q2KHT3-3;H7BXG1;H7BZJ9	
Q2LD37;Q2LD37-4;Q2LD37-7;Q2LD37-6;H0Y781;Q2LD37-2;H3BLT5;H7C121;H7C0G8;H7C070;Q2LD37-5;H7C0Y8	
Q2M1P5;F8WD21	
Q2M1Z3;C9J652	
Q2M296;Q2M296-2;F5H0M7;H3BSD1;H3BQU0;H3BSW8;H3BUU0;H3BP93;H3BNE5	
Q2M2I8;Q2M2I8-2;E9PG46;A0A096LP60	
Q2M2W7;Q2M2W7-2	
Q2M3C7-2;Q2M3C7	
Q2M3D2	
Q2NKQ1;Q2NKQ1-4;A0A087X241;Q2NKQ1-3	
Q2NKX8;B5MDQ0	
Q2NL82;I3L1Q5;I3L4E8	
Q2PPJ7;Q2PPJ7-3;Q2PPJ7-2;H7C1F9;A0A087WYA8;H7BZA8	
Q2PZI1;H7C3M5;Q2PZI1-2;H7C1I8;F5H1L7	
Q2T9J0;Q2T9J0-2	
Q2TAA2;H7C5G1;C9JE02;Q2TAA2-2;C9JDY4;C9J5J2;H7BXP8	
Q2TAA5	
Q2TAL5;Q2TAL5-2	
Q2TAL8;C9JAL2;C9JIA8	
Q2TAM5;A0A087X0W8;Q04206-2;E9PKH5;E9PKV4;A0A087WVP0;E9PI38;E9PQS6;E9PMD5;E9PRX2;E9PJR1;E9PNV4;E9PJZ9;E9PM47;E9PNK5;E9PN69	
Q2TAM9	
Q2TAY7	
Q2TAY7-2	+
Q2TAZ0;Q2TAZ0-3;H7C3T2;Q2TAZ0-4	
Q2TB10;A0A087WXB4;C9JHX9;C9K0M9;C9JLY3	
Q2TB90;Q2TB90-3;Q2TB90-2	+
Q2UY09;Q2UY09-2;Q2UY09-3;H7C3P2;H7BZU0;A0A0C4DG72	
Q2V2M9-4;Q2V2M9;Q2V2M9-3;Q2V2M9-2;K7ER94;A0A0A0MTS9;K7EP24;K7EKZ0	
Q2VPB7	
Q2YD98;Q2YD98-2	
Q30134	
Q30154	
Q30201;Q30201-2;Q30201-5;F8W7W8;Q6B0J5;Q30201-4;Q30201-8;Q30201-3;Q30201-6;Q30201-7;Q30201-11;Q30201-10;H7C4K4	
Q31612	
Q32MK0;Q32MK0-4	
Q32MZ4;C9JTC6	
Q32MZ4-3;Q32MZ4-2	+
Q32MZ4-4	
Q32NB8;Q32NB8-2;K7ELT9;K7EL44;Q32NB8-3;K7EJP6;K7EPX0	
Q32NC0;Q32NC0-2;L7N2F3;A0A087X0E7	
Q32P28;Q32P28-4;Q32P28-3;Q32P28-2;H7C2W6;E2QRI1	
Q32P41;G3V494;G3V5X1	
Q330K2;Q330K2-2;A0A075B6P0;H0YBT9;H7C250;H0YB46;H0YBQ9;H0YC61;E5RGD6;E5RFN5;Q330K2-3;E5RHX9;H0YB05	
Q3B726	
Q3B7T1;Q3B7T1-5;Q3B7T1-3;Q3B7T1-4;H0Y353;E9PJ07;H0YCQ0;H0YCS2	
Q3KQU3;Q3KQU3-2;C9JIR3;E9PLH3	
Q3KQU3-3	
Q3KQU3-4	
Q3KQV9;Q3KQV9-2;A0A087X226	
Q3KQZ1;Q3KQZ1-3;Q3KQZ1-2;Q3KQZ1-4	
Q3KRA6;C9JTA8	
Q3KRA9;Q3KRA9-2	
Q3L8U1;Q3L8U1-2;Q3L8U1-3;H3BTW3;A0A087WU44;J3KRH9;J3KSW5;H3BSP3	
Q3MII6;C9JMI8	
Q3MIP1;I3L2M8	
Q3MIT2;C9JNL8;A8MUL8	
Q3MIX3;E9PLF3;E9PJ20	
Q3SXM5;Q3SXM5-2;H3BQI7;H3BT52;H3BNH5	
Q3SY69;Q3SY69-3;Q3SY69-2;H0YHN9	
Q3SYG4;Q3SYG4-4;Q3SYG4-2;Q3SYG4-7;Q3SYG4-3;F8WCG5;Q3SYG4-6;Q3SYG4-5;H7BZ69;C9JJ08;C9JRR5;A0A0D9SEP0	
Q3T8J9;Q3T8J9-3;A0A087WUE6;Q3T8J9-2;A4PB68	
Q3T906;Q3T906-2;H0YIE6;F8VQW2;Q9BUA5	
Q3V6T2;Q3V6T2-2;Q3V6T2-4;Q3V6T2-3;Q3V6T2-5;H7C2C6;H0Y470;A0A087WXD9;H0Y7U8;H0Y7K3;C9J225	
Q3YBM2;Q3YBM2-2	
Q3YEC7;Q3YEC7-2;F2Z2T0;B1AMX5;G3V154;Q3YEC7-4;Q3YEC7-6;Q3YEC7-5;H0Y7H6;H0Y4Z8;Q8WYT4	
Q3ZAQ7	
Q3ZAQ7-2	+
Q3ZCM7;A0A075B736;Q5SQY0	
Q3ZCQ8-2;Q3ZCQ8;Q3ZCQ8-3;M0R003;M0R2F8;M0R1Y4;M0R0C3;M0R2Q2;M0QXC3;M0R2Z3;M0R303;M0R2D2;M0R047	
Q3ZCW2;U3KQ88;F8WF17;B9A055	
Q460N5;Q460N5-4;Q460N5-1;H7C5R8;Q460N5-3;Q460N5-5;H7C4Y3	
Q8IVH4;Q495G5;D6RIS5	
Q495W5;Q495W5-2	
Q49A26;Q49A26-3;Q49A26-5;Q49A26-2;K7EMM8;Q49A26-4;K7EQB2;K7EPU6;K7EK70;K7ELL0	
Q49AH0;Q49AH0-2	
Q49AM1;F8VSD8	
Q49AR2;Q49AR2-2;B4DR92;E5RHP8;E5RFG1	
Q49B96;F8WEL9	
Q49MG5;A2VCS9;E7ETZ8;A0A0C4DG83;Q49MG5-2;A8MSM7	
Q4AC94;Q4AC94-2;Q4AC94-4;Q4AC94-1;Q4AC94-3;F5H0U2;H7C288;H7BZB4	
Q4ADV7;Q4ADV7-3;H0YFN7;Q4ADV7-2;H0YGC4	
Q4AE62-4	
Q4G0A6	
Q4G0F5;H0YCI7;A0A0D9SFQ6	
Q4G0I0;H3BP47	
Q4G0J3;Q4G0J3-3;H0YA82;D6RFF0;Q4G0J3-2;D6R9Z6;D6RF49;D6RAF3;D6RF22;D6RBH8	
Q4G0N4;Q4G0N4-2;Q4G0N4-3;B7Z8V7;A0A0C4DGV3;D6RHI4;H0Y9H7	
Q4G0W2;H7C234	
Q4G0X4;E9PRT1;E9PJJ5;E9PMS5;E9PK99	
Q4G148;Q4G148-2	
Q4G176;F5H5A1;F5H755;F5H362;F5H2G6;H0YGC7;F5GX20;F5H3B2;H0YH37;H0YGJ0	
Q4J6C6;Q4J6C6-4;Q4J6C6-2;Q4J6C6-3;H7C0M0;H7BZP6;C9JMT4	
Q4KMG0;Q4KMG0-2;H0YEX4;E9PN78;E9PPQ7;E9PRD8;H0YCZ4;E9PNF2	
Q4KMP7;H3BSE1	
Q4KMP7-2	+
Q4KMQ1;H3BLU1;Q4KMQ1-2;Q4KMQ1-4;Q4KMQ1-3	
Q4KMQ2;Q4KMQ2-3;Q4KMQ2-2;Q4KMQ2-4	
Q4L180;Q4L180-3;Q4L180-7;Q4L180-2;C9JYJ6;Q4L180-5;Q4L180-6;H7C4M0	
Q4LDE5;A0A0A0MSD0;Q4LDE5-4;Q4LDE5-2;Q4LDE5-3	
Q4LDG9;Q4LDG9-3;G3V424;G3V389;H0YJD6;G3V2M0;Q4LDG9-2;G3V5I4;H0YM28	
Q4LE39;Q4LE39-2;Q4LE39-3;X6RCR8;Q4LE39-4;H7C5R6;H0Y7Y8	
Q4R9M9	
Q4U2R6;M0R176;A0A087WU28;A0A0B4J2C1	
Q4V328;A0A075B793;Q4V328-4;A0A087WT45;Q4V328-2;Q4V328-3;A0A087WXA6;A0A087WZF5;A0A087WW92;A0A087WV84;A0A087WWF2;REV__H0YIL9	
Q4V9L6;F8VS22	
Q4VCS5;A6NP16;E7ERM3;Q4VCS5-2	
Q4ZHG4;J3KNQ2;Q4ZHG4-2	
Q4ZIN3;Q4ZIN3-2;U3KPY4;A0A0A0MTU3;U3KQQ5	
Q502W6;Q502W6-8;Q502W6-6;H0YEM4;Q502W6-5;H0YF54;Q502W6-4;Q502W6-3;Q502W6-2	+
Q502W6-7	+
Q504Q3;Q504Q3-2;Q504Q3-3	
Q52LA3;G3V5T8	
Q52LD8;C9J6C2;H7BZ31	
Q52LJ0-2;Q52LJ0;H0YNA1	
Q52LR7	
Q52LW3;F8VWZ8;Q52LW3-2	
Q53EL6;Q53EL6-2	
Q53EP0;Q53EP0-2;C9JKH7	
Q53ET0;H0YDQ8;Q5T4K5	
Q53EU6	
Q53EZ4;Q53EZ4-2;H0Y432	
Q53F19;Q53F19-2;K7ELP6	
Q53FA7;Q53FA7-2;H7BZH6	
Q53FP2	
Q53FT3;A0A087WYW7;E9PPG8;E9PJB2	
Q53FV1;F8VXD5;F8VWV8	
Q53G59;Q53G59-2;J3QSX3;Q9H7R2	
Q53GA4	
Q53GG5	
Q53GG5-2;Q53GG5-3	
Q53GL0;Q53GL0-2;Q5T4P9	
Q53GQ0;Q53GQ0-2	
Q53GS7;Q53GS7-2	
Q53GS9;B9A018;Q53GS9-3;F8WC91	
Q53GT1;Q53GT1-3;C9J191;C9JHG1;H7BZZ5;C9J2T1;C9J5F8;Q8IYD2;C9JRG9;C9JLE9;U3KQC2;U3KQH1	
Q53H12;E9PC15;E9PG39;A0A0G2JLG5;A0A0G2JLD0;Q53H12-2;F8WDD1	
Q53H47;Q53H47-3;B9ZVV8	
Q53H82	
Q53HC0;F5H285;F5H7P8	
Q53HC5;M0R1P3;M0R1N0;M0QXE1	
Q53HV7;D6RI04;H0YA95;D6RA78;Q53HV7-2;D6RD88;D6RIA4;D6RAS0;D6RA25;D6RAI1	
Q53LP3	
Q53QZ3	
Q53R41;E7EW60;C9JTP4;C9JMM4	
Q53RD9;Q53RD9-4;Q53RD9-2;Q53RD9-3;Q8IY13;B8ZZC1;H7BZ65	
Q53RE8	
Q53S33	
Q53S58;B8ZZT5;C9J6F8	
Q53SF7;Q53SF7-3;A0A0D9SG04;Q53SF7-4;Q53SF7-2;A0A0B4J1Z0;H7C1G2;C9J8C4;C9JAU3;C9J5Y6;C9JK90;C9JWZ0;F8WEK0;Q53SF7-5	
Q53T59;F6TR53;B5MC96;H7BZZ1;H7C0Y9;H7BZ19	
Q53TN4;Q53TN4-3;C9JML1	
Q562E7;Q562E7-4;Q562E7-3;Q562E7-2;Q562E7-6;Q562E7-5;E9PDG3;C9JD20;I3L3U7;C9JCF9;I3L1G2	
Q562R1	
Q56P03;G3V2W9;A0A087X060	
Q56VL3;D6RD77;J3KPI9;Q56VL3-2	
Q587I9	
Q58A45;Q58A45-3;A0A0C4DFZ9;Q58A45-2;Q58A45-4	
Q58EX2;Q58EX2-4;Q58EX2-3;Q58EX2-2;H7C2P2	
Q58EX7;Q58EX7-2;H3BSU4;H3BQ60;H3BPQ5;H3BME5;H3BQE6;H3BQP9;J3QSC9;Q58EX7-3	
Q58FF6	
Q58FF7	+
Q58FF8	
Q58WW2;F2Z305	+
Q58WW2-3;Q58WW2-4;Q58WW2-2	
V9GXZ4;Q59H18-1;Q59H18-4;Q59H18;Q59H18-3;A6NHC7;E9PKE1;E9PK10;E9PMK0;E9PMM4;O14772-3;H0YE48;H0YDG1;H0YCE9	
Q96B23;Q5BIX2	
Q5BJD5;E9PJ42;Q5BJD5-2	
Q5BJF2;J3KT68;Q86XC5;J3KTD1	
Q5BJF6;Q5BJF6-3;Q5BJF6-2;Q5BJF6-4;Q5BJF6-8;Q5BJF6-5;Q5BJF6-6;Q5BJF6-10;Q5BJF6-7;Q5BJF6-9;Q5T4C3;Q5T4C6;S4R3R9;S4R411;Q5T4C8	
Q5BJH7;Q5BJH7-3;Q5BJH7-6;Q5BJH7-4;Q5BJH7-5;K7ERQ0;K7ERY2	
Q5BJH7-2;K7EJQ6;K7EPQ7	
Q5BKT4;Q5I7T1;F8VWA9;F5H5T2;F8VXJ0;F5GZZ6	
Q5BKU9;I3L208	
Q5BKX5;Q6ZWG5;Q5BKX5-3	
Q5BKX8	
Q5BKY1	
Q5BKZ1;A0A0A0MRN4;Q5BKZ1-2;E2QRN4	
Q5BKZ1-3	
Q5C9Z4	
Q5D0E6;C9JA38;Q5D0E6-2;Q5D0E6-4;A0A096LNZ3;C9JJG6;H7C0T8;Q5D0E6-3	
Q5D1E8	
Q5EBL4;Q5EBL4-2;Q5EBL4-3;G8JLD1;F5H6W5	
Q5EBL8;Q5EBL8-2	
Q5EBM0;Q5EBM0-4;Q5EBM0-3;Q5EBM0-2	
Q5EG05-2;Q5EG05;E9PQW1	
Q5F1R6;Q5F1R6-3;Q5F1R6-2	
Q5FWE3;Q5FWE3-2;Q5FWE3-3	
Q5FYB0;D6RGC1	
Q5FYB1;Q5FYB1-2	
Q5GJ75	
Q5GLZ8;Q5GLZ8-2;Q5GLZ8-3;Q5GLZ8-6;H0Y6K7;D6RCL5;Q5GLZ8-4;Q5GLZ8-5	
Q5H8A4;Q5H8A4-2;E7EM50;Q5H8A4-4;E7EWV1;D6RFE8;Q5H8A4-6;Q5H8A4-5;Q5H8A4-3;D6R9J9;D6RD39	
Q5H8C1;F8WE85;Q5H8C1-2;Q5H8C1-3	
Q5H9B5	+
Q5H9L2	
Q5H9R7;Q5H9R7-2;Q5H9R7-5;H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-3;Q5H9R7-4;E9PQP7;H0YEN2;E9PNN8;E9PK08;H0YDW1;E9PJD8;E9PKG4;H0YEV0	
Q5H9U9;Q5H9U9-2;H0Y8H0;H0Y939;D6RIU1;D6RB62;D6RBA2	
Q5HY54	
Q5HYI7;Q5HYI7-5;Q5HYI7-4;Q5HYI7-2	
Q5HYI8;C9JXM3;F8WF50;F8WDC7;H7C533;F8WAX9	
Q5HYJ1;E9PD39;D6RBZ3	
